episode,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
17,-0.015196981,0.0118785035,-2.0,975.1212259105279,43,0,69,194.09261456562723,194.0926145560552,28.000000000000004-26.0-49.0-39.0-28.000000000000004,0.105405934,0.0015995395,0.21060914
18,-0.0014414232,0.011690475,-0.03326041,1056.4192005400782,8,0,124,195.76931841393952,195.76931839774053,22.0-23.0-23.0-23.0-23.0,0.020140113,-0.0062160655,0.055818606
19,-0.0011610289,0.011799097,-0.031576615,980.9462353135092,49,0,124,193.87647896525104,193.87647895482766,44.0-26.0-38.0-39.0-33.0,0.063623786,0.031422086,0.067403294
20,-0.015247452,0.011754961,-2.0,946.5350673480077,88,0,110,192.72431933883254,192.72431933215552,57.99999999999999-34.0-68.0-49.0-33.0,0.06506496,-0.006234168,0.14564689
21,5.8633636e-06,0.011716994,-0.027126411,932.7746839754129,60,0,124,193.51745028667315,193.51745027770954,46.0-26.0-49.0-46.0-31.0,0.03744088,0.010149473,0.057680544
22,-0.0010002452,0.011469844,-0.03180977,934.3111268660688,53,0,124,193.71863288532688,193.71863287546284,47.0-28.000000000000004-46.0-38.0-28.000000000000004,0.019692225,-0.0071563614,0.056625485
23,-0.014053286,0.011646682,-2.0,873.7357444626994,86,0,103,192.85193442247785,192.85193441507354,66.0-30.0-65.0-49.0-30.0,0.2158393,0.10650517,0.22164634
24,-0.019215897,0.01180519,-2.0,1016.9595800445628,16,0,103,195.333530176047,195.33353016118784,26.0-25.0-26.0-28.000000000000004-22.0,0.14341234,0.059539143,0.17083088
25,-0.0037755,0.0118785035,-0.038335036,1008.282162222935,45,0,124,193.8731402168225,193.87314020699236,38.0-36.0-46.0-31.0-23.0,-0.004164222,-0.031591393,0.057849985
26,-0.015362573,0.0118785035,-2.0,924.4713240879477,77,0,109,193.0333483245144,193.0333483169702,57.99999999999999-28.000000000000004-65.0-38.0-36.0,0.049119525,-0.015637022,0.13237427
27,-0.014794966,0.011790214,-2.0,903.0895042504225,76,0,118,193.00566843409757,193.0056684257636,65.0-31.0-54.0-46.0-28.000000000000004,0.042417184,-0.026655946,0.1411787
28,-0.0004982889,0.0118785035,-0.032810345,913.0398471705263,53,0,124,193.72492462831585,193.7249246185391,46.0-28.000000000000004-47.0-41.0-25.0,0.021006709,0.00011430581,0.044793174
29,0.0005433805,0.0118785035,-0.02412505,985.2266555639882,82,0,124,192.84403113961787,192.84403113315486,41.0-36.0-65.0-60.0-31.0,0.03286082,0.012663945,0.043242894
30,-0.013742815,0.0118785035,-2.0,867.8603248252994,73,0,73,193.28044570150004,193.2804456943156,42.0-25.0-76.0-47.0-28.000000000000004,0.28230885,0.16661626,0.23417579
31,0.0014633199,0.011834322,-0.028019508,877.4255969141313,91,0,124,192.7428759073231,192.74287590066342,56.99999999999999-33.0-70.0-63.0-25.0,0.022039484,0.0027507176,0.04138843
32,-0.0144897085,0.0118785035,-2.0,910.1581124018505,89,0,100,192.75079773553313,192.7507977288583,60.0-36.0-73.0-49.0-26.0,0.1390407,0.052221075,0.17643408
33,-0.00028210087,0.0118785035,-0.029947672,988.1354911929933,44,0,124,194.02650750077092,194.0265074896001,44.0-30.0-34.0-36.0-28.000000000000004,0.010753453,-0.0071793753,0.03863217
34,-0.0137397945,0.011834322,-2.0,832.177480566998,80,0,106,193.02500580115412,193.02500579300158,68.0-28.000000000000004-62.0-47.0-25.0,0.04949133,-0.013660488,0.12900679
35,-0.013511707,0.011561904,-2.0,830.401057989971,99,0,114,192.7144884184221,192.7144884117921,70.0-30.0-76.0-57.99999999999999-26.0,0.067343526,0.0018174708,0.13385381
36,0.0014756637,0.011834322,-0.02578525,896.8521206995974,96,0,124,192.5901670941479,192.59016708688242,73.0-33.0-55.00000000000001-66.0-28.000000000000004,0.02365065,0.0047108587,0.040643074
37,-0.012979837,0.0118785035,-2.0,803.8335497132161,84,0,84,193.03494973179352,193.03494972401862,71.0-26.0-74.0-41.0-23.0,0.15478818,0.07207141,0.16811544
38,-0.013967947,0.011631756,-2.0,858.2867375932042,102,0,124,192.63113784866331,192.63113784205626,68.0-25.0-66.0-71.0-34.0,0.07365864,0.004826025,0.14042538
39,0.0010147988,0.011790214,-0.027418789,898.8959976029215,96,0,124,192.59931366112383,192.59931365419627,70.0-33.0-62.0-62.0-30.0,0.013934287,-0.0020422658,0.03472718
40,-0.012548611,0.0118785035,-2.0,762.8706922315749,102,0,107,192.78924030651353,192.78924029980774,66.0-25.0-74.0-78.0-22.0,0.06451709,-0.0008873105,0.13352856
41,-0.015673028,0.011226266,-2.0,912.1313973891347,61,0,109,193.53933059717764,193.5393305886294,38.0-26.0-50.0-57.99999999999999-26.0,0.06503594,-0.008373383,0.14960834
42,-0.013422279,0.011675771,-2.0,840.9618434781393,121,0,121,192.4317116469821,192.43171164097652,82.0-31.0-76.0-81.0-25.0,0.068375036,0.0050805234,0.12938696
43,-0.021896536,0.0118785035,-1.0,847.0372932643741,72,0,124,193.21725936531516,193.2172593558315,68.0-28.000000000000004-46.0-52.0-23.0,0.11402254,0.019319355,0.19221282
44,0.0020096586,0.011406866,-0.023874568,853.1646816913849,98,0,124,192.65290369689725,192.6529036901932,68.0-30.0-70.0-63.0-28.000000000000004,0.030914681,0.01357163,0.03746214
45,0.0027532848,0.011821071,-0.020537538,781.932971299444,110,0,124,192.6514245378168,192.65142453091835,87.0-23.0-73.0-66.0-28.000000000000004,0.057925183,0.043938376,0.030589629
46,-0.030107688,0.0118785035,-1.0,870.4095460321165,115,0,124,192.43882726341673,192.43882725626614,100.0-30.0-62.0-63.0-30.0,0.162072,0.026157444,0.2744182
47,-0.013239249,0.0118785035,-2.0,816.7195447826497,85,0,89,193.0029007368211,193.00290072939566,66.0-28.000000000000004-74.0-44.0-25.0,0.10660433,0.030917369,0.15394835
48,-0.12520227,0.0118785035,-1.0,795.2228408171352,81,0,124,193.09262617847344,193.09262616860622,90.0-26.0-50.0-42.0-22.0,1.2112801,-0.0091375,2.443443
49,-0.012931873,0.0118785035,-2.0,783.3864523909905,85,0,98,193.03620039716395,193.03620038934156,68.0-22.0-68.0-54.0-26.0,-0.107569516,-0.1930507,0.17360432
50,-0.012864003,0.0118785035,-2.0,788.7540936467867,100,0,109,192.76227585823264,192.76227585124715,78.0-26.0-76.0-56.99999999999999-25.0,-0.018981002,-0.08197996,0.1286391
51,0.0030128981,0.011675771,-0.02060774,776.2213734628994,96,0,124,192.82622445080224,192.82622444319426,76.0-23.0-63.0-68.0-25.0,0.038843054,0.016783139,0.04673516
52,-0.021461911,0.0118785035,-1.0,828.4127085613591,80,0,124,193.03519089979847,193.035190890707,76.0-28.000000000000004-49.0-54.0-23.0,0.11484313,-0.014757686,0.26168025
53,-0.013299153,0.01180519,-2.0,830.6187688263441,74,0,80,193.22795377799653,193.22795376942278,70.0-26.0-66.0-31.0-26.0,0.104981594,0.034666307,0.14317088
54,-0.0785794,0.01172585,-1.0,838.9606504920995,70,0,124,193.29146955662586,193.29146954635945,79.0-28.000000000000004-47.0-36.0-23.0,0.6231891,0.009862375,1.2292207
55,-0.013396498,0.0118785035,-2.0,838.7984699992785,66,0,66,193.4411762011773,193.4411761926632,56.99999999999999-26.0-71.0-30.0-23.0,-0.103783935,-0.18378727,0.16265331
56,0.0021160254,0.011719862,-0.021439768,863.297520325499,61,0,124,193.5127362854512,193.5127362758983,56.99999999999999-26.0-52.0-39.0-25.0,0.040202674,0.013813728,0.05543561
57,-0.013454375,0.011799097,-2.0,843.6552265856358,91,0,91,192.8604895035426,192.86048949629537,74.0-28.000000000000004-76.0-41.0-28.000000000000004,0.0053512915,-0.0564826,0.12629916
58,-0.013163016,0.011834322,-2.0,793.4105299139892,96,0,110,192.80321182420988,192.80321181678738,78.0-25.0-68.0-57.99999999999999-26.0,0.00838487,-0.04978709,0.119108684
59,-0.012614767,0.011799097,-2.0,766.607364608913,107,0,119,192.67882434296445,192.6788243360716,79.0-26.0-71.0-74.0-22.0,0.060661137,0.0007021,0.12262929
60,-0.013230769,0.01172585,-2.0,824.8908842819945,110,0,110,192.59804011510184,192.5980401089586,73.0-30.0-82.0-68.0-25.0,0.05438249,-0.00913786,0.12984313
61,0.000285516,0.011790214,-0.027186695,902.889346234913,51,0,124,193.81670254662086,193.81670253656614,46.0-25.0-47.0-39.0-26.0,0.031459413,0.020009436,0.025728218
62,0.0024620858,0.011790214,-0.021446152,817.1540299858468,93,0,124,192.79517336027942,192.79517335285738,71.0-25.0-63.0-63.0-28.000000000000004,0.020404506,0.009777969,0.023844756
63,-0.0125266425,0.011508889,-2.0,765.8028425016822,95,0,95,192.91593345731374,192.91593345009167,73.0-22.0-78.0-56.99999999999999-25.0,0.12818374,0.053573042,0.15179555
64,-0.013061336,0.0117109,-2.0,782.2289107013377,103,0,115,192.75515164155883,192.75515163501655,66.0-26.0-76.0-74.0-23.0,0.0795575,0.018756714,0.124350935
65,-0.013520949,0.011637747,-2.0,839.8703457315863,77,0,108,193.1096928664746,193.10969285892085,49.0-30.0-63.0-63.0-20.0,0.04434185,-0.014890207,0.12119051
66,-0.015654052,0.011608682,-2.0,971.4253981245964,53,0,118,193.65474520863893,193.65474519938348,39.0-33.0-46.0-44.0-25.0,0.08360068,0.03188525,0.1063061
67,-0.018108679,0.011523687,-2.0,1011.0313404458678,39,0,113,194.1553309788971,194.15533096807684,36.0-31.0-39.0-31.0-26.0,0.0808111,0.023183133,0.11820679
68,0.0002023825,0.011799097,-0.02927271,884.884013703598,57,0,124,193.6349421239092,193.63494211396244,52.0-26.0-46.0-44.0-25.0,0.010227957,0.0009475112,0.021308396
69,-0.012714228,0.0118785035,-2.0,766.6708946601427,102,0,116,192.77074426811689,192.77074426129533,73.0-25.0-76.0-68.0-23.0,0.0524015,-0.0060109156,0.11949857
70,-0.013516433,0.011790214,-2.0,844.6384028626564,89,0,124,192.7860038810578,192.78600387334853,71.0-31.0-57.99999999999999-60.0-23.0,0.07446817,0.020900939,0.109775275
71,-0.01286999,0.011754961,-2.0,757.2638622298613,79,0,121,193.17434001998305,193.1743400113051,71.0-22.0-63.0-50.0-22.0,0.07196987,0.014878219,0.116934225
72,0.0027427804,0.011799097,-0.01938959,807.2687547358606,90,0,124,192.8628274989834,192.86282749145084,70.0-25.0-65.0-60.0-26.0,0.018773274,0.009654687,0.020975947
73,-0.013760585,0.0118785035,-2.0,849.7512234403442,67,0,123,193.34662249554782,193.3466224864197,60.0-26.0-54.0-44.0-25.0,0.07085093,0.016053462,0.1122603
74,0.0021111064,0.0118785035,-0.023514757,814.0049674398379,99,0,124,192.67083457081011,192.67083456323448,84.0-30.0-62.0-62.0-23.0,0.01562098,0.008898338,0.016069965
75,-0.012494393,0.0118785035,-2.0,763.0965076232876,121,0,121,192.6517450040919,192.65174499768494,90.0-22.0-82.0-74.0-26.0,0.06824787,0.0050645936,0.12893958
76,0.0026223646,0.011552783,-0.0226306,797.3890574188135,80,0,124,193.08300692987032,193.08300692121395,71.0-25.0-56.99999999999999-54.0-23.0,0.021103015,0.014414747,0.015984925
77,-0.012730503,0.011834322,-2.0,782.9102749579937,108,0,108,192.6728057151539,192.6728057087093,70.0-26.0-74.0-82.0-22.0,0.049857266,-0.008950708,0.120219424
78,-0.012976545,0.011351542,-2.0,803.557313849983,83,0,83,193.12725313084817,193.1272531239499,47.0-25.0-79.0-62.0-22.0,0.12979014,0.056953635,0.14831947
79,0.0030550037,0.0118785035,-0.018915923,785.9747528496317,88,0,124,192.95684966014755,192.9568496526622,65.0-23.0-68.0-62.0-25.0,0.029579798,0.02259179,0.016605636
80,-0.013592575,0.010836,-2.0,855.2526930779067,77,0,77,193.22341233262568,193.22341232590145,36.0-28.000000000000004-79.0-60.0-22.0,0.24706368,0.1570385,0.18247764
81,-0.0136124315,0.01180519,-2.0,856.374255453348,71,0,76,193.29384317240363,193.29384316475569,47.0-25.0-70.0-46.0-28.000000000000004,0.075950086,0.009314467,0.13571791
82,-0.013779771,0.011326238,-2.0,870.9615151451937,60,0,60,193.65087362775773,193.65087361997786,33.0-25.0-74.0-42.0-23.0,0.24340922,0.1461247,0.19679563
83,-0.014545148,0.011548021,-2.0,935.1896174504615,49,0,49,193.96215905600843,193.96215904766524,28.000000000000004-25.0-71.0-28.000000000000004-28.000000000000004,0.37826064,0.27267188,0.21325816
84,-0.014305698,0.011338223,-2.0,911.6904751680033,42,0,45,194.23660147631847,194.23660146731598,25.0-23.0-68.0-28.000000000000004-25.0,0.42977142,0.32159474,0.21853483
85,-0.014597119,0.011495565,-2.0,936.1471278200662,49,0,52,193.97134090140767,193.97134089300403,28.000000000000004-25.0-68.0-30.0-30.0,0.060773227,-0.009675231,0.14310029
86,-0.0142798135,0.011799097,-2.0,904.1137517368536,39,0,40,194.33050094532368,194.3305009359159,26.0-25.0-68.0-23.0-22.0,0.2346037,0.14105521,0.1895395
87,-0.014649646,0.011675771,-2.0,928.7450940516469,37,0,52,194.35426438098096,194.354264370927,28.000000000000004-25.0-56.99999999999999-28.000000000000004-23.0,0.4330873,0.3219174,0.22495344
88,-0.015307294,0.011741712,-2.0,985.0055692990678,52,0,60,193.75202040799726,193.75202040021054,25.0-31.0-68.0-33.0-28.000000000000004,0.048735626,-0.023542462,0.1473866
89,-0.015393089,0.010568779,-2.0,975.6852993389442,50,0,77,193.7967384069163,193.79673839826,33.0-30.0-57.99999999999999-31.0-30.0,-0.055921495,-0.10950171,0.110060245
90,-0.015211196,0.011294455,-2.0,978.7154940530336,42,0,82,194.10270523343178,194.10270522379375,28.000000000000004-26.0-49.0-38.0-28.000000000000004,-0.05248418,-0.10779736,0.11352
91,-0.01714524,0.0118785035,-2.0,956.4150596921437,29,0,87,194.63371801016217,194.63371799863364,30.0-26.0-47.0-23.0-22.0,0.037192512,-0.015593727,0.10856456
92,-0.018382244,0.011517904,-2.0,1008.0405911946316,28,0,105,194.63930320054843,194.63930318908345,25.0-28.000000000000004-41.0-30.0-23.0,0.020767966,-0.022252804,0.0889714
93,-0.0148529755,0.011799097,-2.0,903.513869071298,63,0,76,193.4299510115897,193.42995100361776,44.0-31.0-68.0-34.0-25.0,-0.05806138,-0.11101475,0.10880432
94,-0.015935345,0.011564715,-2.0,976.6095023919412,40,0,94,194.15786549442865,194.15786548449796,28.000000000000004-28.000000000000004-47.0-38.0-25.0,0.040978163,-0.019422771,0.12379283
95,-0.01790282,0.011799097,-2.0,1024.2524421985886,5,0,101,195.92282217703692,195.92282215993265,23.0-22.0-25.0-20.0-20.0,0.10897311,0.045050297,0.13087852
96,-0.0015311439,0.011799097,-0.03283783,978.0896238236061,68,0,124,193.19568028207118,193.19568027370852,49.0-33.0-46.0-52.0-31.0,0.006308901,0.00071167847,0.014171053
97,-0.015768783,0.011120063,-2.0,902.3982856481762,84,0,121,192.90324976781062,192.9032497610055,50.0-30.0-68.0-56.99999999999999-31.0,0.05176835,-0.0011649529,0.108698994
98,-0.013772641,0.011523687,-2.0,854.0669845408598,90,0,110,192.83401426501538,192.83401425843257,52.0-31.0-73.0-66.0-23.0,0.07040485,0.013054075,0.11749894
99,-0.013970625,0.011746183,-2.0,869.5117422232914,71,0,76,193.28882855666782,193.28882854926496,46.0-30.0-74.0-41.0-25.0,0.23390417,0.1444244,0.18174474
100,-0.0133583695,0.011675771,-2.0,835.5988905551131,114,0,114,192.61705603814826,192.61705603244945,63.0-28.000000000000004-86.0-79.0-28.000000000000004,0.07385579,0.02084654,0.108707935
101,-0.013481937,0.0118785035,-2.0,829.0903491841165,61,0,99,193.5633714682416,193.56337145920412,50.0-23.0-60.0-42.0-23.0,0.062421706,0.0033888172,0.12078237
102,-0.014084705,0.0118785035,-2.0,880.7049228568404,86,0,95,192.86629636208272,192.8662963552114,56.99999999999999-31.0-71.0-52.0-28.000000000000004,0.053746168,-0.008147344,0.12654813
103,-0.013919441,0.0118785035,-2.0,882.6822668172678,75,0,75,193.17285616648684,193.17285615928182,49.0-28.000000000000004-76.0-41.0-28.000000000000004,-0.08111351,-0.13591526,0.1124462
104,0.0016516227,0.011754961,-0.023766095,860.1596417669354,101,0,124,192.5851709029441,192.58517089571941,84.0-31.0-63.0-56.99999999999999-28.000000000000004,0.007313462,0.0021840015,0.013003995
105,-0.06144314,0.0118785035,-1.0,832.4490074655631,96,0,124,192.77823787934327,192.7782378710878,94.0-26.0-57.99999999999999-47.0-30.0,0.42862624,0.0071029523,0.84569645
106,-0.053107467,0.0118785035,-1.0,791.5013624668678,85,0,124,192.98419156721613,192.98419155812388,84.0-26.0-52.0-54.0-22.0,0.36845046,0.028201867,0.68315727
107,-0.012603585,0.011799097,-2.0,772.2595813492941,73,0,73,193.3322389845026,193.3322389758434,66.0-23.0-71.0-38.0-20.0,-0.11424991,-0.17805588,0.13026473
108,-0.013250786,0.011747804,-2.0,817.5613258543134,93,0,95,192.8540234510643,192.8540234435003,82.0-28.000000000000004-73.0-41.0-26.0,-0.055519998,-0.11001993,0.111619085
109,-0.013672475,0.011523687,-2.0,861.9575551810889,77,0,77,193.1096495519079,193.10964954437736,57.99999999999999-30.0-74.0-38.0-25.0,-0.13452372,-0.18280442,0.099082775
110,-0.013884954,0.011821071,-2.0,839.9947539108774,65,0,96,193.43945498925277,193.4394549798389,65.0-26.0-57.99999999999999-31.0-25.0,0.026129136,-0.025473662,0.10584105
111,-0.18952928,0.0118785035,-1.0,836.9740382743763,90,0,124,193.03310712474334,193.03310711505134,100.0-26.0-52.0-31.0-28.000000000000004,2.049528,0.016131723,4.069366
112,-0.11125458,0.011799097,-1.0,881.6006094857311,50,0,124,193.99146344077576,193.99146342799793,65.0-23.0-31.0-36.0-26.0,0.8209951,-0.0029426028,1.6507589
113,-0.031471822,0.011488187,-1.0,918.8501827234862,73,0,124,193.0685310755234,193.06853106630774,71.0-36.0-46.0-42.0-23.0,0.1985783,0.0027765422,0.39451557
114,-0.08643359,0.0118785035,-1.0,883.2928069819035,81,0,124,192.96019455248336,192.9601945437142,78.0-28.000000000000004-50.0-44.0-31.0,0.6959109,-0.007941271,1.4106109
115,-0.018933386,0.011675771,-2.0,1035.0482870708533,4,0,108,195.99077795466877,195.99077793737263,22.0-20.0-23.0-22.0-22.0,-0.12620515,-0.2016574,0.15388127
116,-0.015340106,0.011747804,-2.0,894.3801031001107,90,0,120,192.77989336071732,192.77989335366547,71.0-34.0-73.0-39.0-28.000000000000004,-0.0013385455,-0.056645464,0.11337666
117,-0.014447898,0.011719862,-2.0,918.1479907362706,59,0,73,193.53546871623735,193.5354687077339,47.0-31.0-65.0-26.0-26.0,-0.27001488,-0.32488158,0.11250082
118,-0.01761141,0.011141479,-2.0,1012.2862831511219,41,0,105,194.03695765069176,194.0369576407778,34.0-33.0-49.0-25.0-26.0,-0.08675936,-0.12516707,0.07967889
119,-0.015873972,0.011799097,-2.0,964.4464030057183,61,0,83,193.39106642631515,193.3910664184102,42.0-38.0-66.0-30.0-23.0,-0.013111542,-0.072044134,0.120782144
120,-0.017911954,0.011325335,-2.0,1040.1750373944044,13,0,97,195.44870802035646,195.44870800554767,22.0-26.0-26.0-28.000000000000004-20.0,0.04038896,-0.02032327,0.124264576
121,-0.014156995,0.011761054,-2.0,859.1536072551602,59,0,74,193.59610660520963,193.59610659608907,54.0-26.0-63.0-28.000000000000004-25.0,0.04161108,-0.029404756,0.14473492
122,-0.0142846545,0.0118785035,-2.0,894.1071062147084,66,0,72,193.37708856041903,193.37708855226808,54.0-31.0-70.0-26.0-26.0,0.047744937,-0.018163122,0.13432485
123,-0.013338249,0.011719862,-2.0,833.9103323756233,72,0,72,193.30876268281776,193.30876267386535,74.0-30.0-70.0-22.0-22.0,0.026892625,-0.03653156,0.12922987
124,-0.021129979,0.0118785035,-2.0,799.3897763166958,71,0,93,193.38183507796717,193.38183506747214,87.0-28.000000000000004-55.00000000000001-25.0-20.0,0.12583598,0.021906788,0.21029204
125,-0.10953569,0.0118785035,-2.0,850.4795190870176,97,0,109,192.91187823580955,192.91187822742015,100.0-28.000000000000004-66.0-26.0-30.0,1.4579495,0.08751511,2.7433395
126,-0.079336,0.0118785035,-1.0,871.5430241905358,67,0,124,193.44692449747015,193.44692448653961,82.0-25.0-44.0-26.0-31.0,0.51744175,0.037837107,0.9617472
127,-0.1425722,0.011741712,-1.0,867.4878212802804,68,0,124,193.43830600023867,193.43830598947335,82.0-23.0-46.0-26.0-33.0,1.3487915,0.014437649,2.6711004
128,-0.013632847,0.011754961,-2.0,845.2992076113587,72,0,100,193.2742318897366,193.27423188063204,73.0-25.0-60.0-30.0-30.0,-0.09400826,-0.18876849,0.19188759
129,-0.1424869,0.0118785035,-1.0,871.6297300521788,81,0,124,193.09187330891223,193.09187329947895,92.0-30.0-55.00000000000001-25.0-30.0,1.2434382,0.0060901027,2.4771376
130,-0.012920398,0.0118785035,-2.0,798.8457436252799,83,0,83,193.14498764002167,193.14498763126804,87.0-26.0-71.0-26.0-23.0,-0.42228317,-0.525624,0.20906907
131,-0.06896165,0.0118785035,-2.0,780.8737346994228,59,0,97,193.8250212372231,193.8250212248619,84.0-20.0-49.0-20.0-23.0,0.5518498,0.027226513,1.0515664
132,-0.012927721,0.0118785035,-2.0,799.1308009004446,57,0,61,193.82075734390668,193.82075733381657,62.0-20.0-65.0-22.0-25.0,-0.5763939,-0.6631506,0.17573768
133,-0.013023869,0.011799097,-2.0,807.5285734382352,76,0,76,193.26679006439744,193.2667900555175,78.0-25.0-70.0-26.0-25.0,-0.53581613,-0.5908446,0.112190165
134,-0.013009451,0.011799097,-2.0,795.8769495291825,73,0,74,193.41377199650125,193.41377198691598,82.0-23.0-66.0-20.0-26.0,-0.3113801,-0.37009755,0.11951932
135,-0.012954453,0.011561904,-2.0,801.7034360302274,72,0,72,193.3755486214383,193.3755486124113,73.0-23.0-70.0-26.0-25.0,-0.20026918,-0.2596202,0.120745726
136,-0.07692263,0.0118785035,-2.0,790.9514229540429,84,0,97,193.19988665401374,193.1998866441908,100.0-26.0-62.0-23.0-22.0,0.8621842,0.11139987,1.5035943
137,-0.084720604,0.0118785035,-2.0,782.0794982062916,85,0,94,193.29299049511917,193.29299048510143,100.0-22.0-63.0-22.0-26.0,1.0738567,0.114365876,1.9209934
138,-0.060755525,0.0118785035,-2.0,763.8569466500967,82,0,94,193.3072507447276,193.30725073475173,100.0-23.0-65.0-22.0-22.0,0.5681922,0.04345511,1.0514528
139,-0.012710723,0.0118785035,-2.0,781.2502889050497,56,0,56,193.85463574783594,193.85463573782056,57.99999999999999-20.0-68.0-25.0-20.0,-0.4683718,-0.5679381,0.20111611
140,-0.012594379,0.0118785035,-2.0,771.4869871416439,82,0,82,193.27288431859515,193.27288430933166,90.0-20.0-70.0-26.0-26.0,-0.35274658,-0.410489,0.117512025
141,-0.06845709,0.0118785035,-2.0,753.2060950023086,80,0,91,193.37308178070188,193.37308177046853,98.0-22.0-63.0-23.0-23.0,0.8349831,0.08815536,1.4956807
142,-0.028104436,0.0118785035,-2.0,730.3724381090126,79,0,81,193.44470181917893,193.44470180867026,100.0-20.0-65.0-22.0-20.0,0.13757582,-0.05834083,0.39389005
143,-0.0125306165,0.0118785035,-2.0,766.136310641026,80,0,80,193.3097267258145,193.30972671603183,95.0-25.0-68.0-22.0-20.0,-0.27462095,-0.32657412,0.105937086
144,-0.012839957,0.011799097,-2.0,792.0952061002712,79,0,79,193.28420276758374,193.28420275802495,92.0-26.0-68.0-20.0-22.0,-0.253358,-0.31312177,0.12154743
145,-0.04449961,0.0118785035,-2.0,756.2098574571077,79,0,88,193.342775089314,193.3427750791467,97.0-25.0-63.0-23.0-20.0,0.56832963,0.11982933,0.89896685
146,-0.14083001,0.0118785035,-2.0,791.2620989199748,89,0,105,193.24029368168146,193.24029367163013,100.0-23.0-57.99999999999999-23.0-26.0,2.0918698,0.12827076,3.9291873
147,-0.01281654,0.011821071,-2.0,784.1906226409673,73,0,76,193.45003121250207,193.45003120242131,87.0-22.0-63.0-20.0-26.0,-0.3030509,-0.400342,0.19657747
148,-0.012576955,0.0118785035,-2.0,770.0249584380282,86,0,86,193.20289173441546,193.2028917250878,98.0-23.0-70.0-25.0-23.0,-0.27823558,-0.3287985,0.10307122
149,-0.044207238,0.011799097,-2.0,731.7012479238737,79,0,86,193.44023211128757,193.44023210056037,100.0-20.0-63.0-23.0-20.0,0.32992455,0.033420768,0.5949121
150,-0.22930826,0.011799097,-2.0,780.36119658557,83,0,123,193.29779062565552,193.29779061483768,100.0-25.0-52.0-26.0-22.0,2.3974423,0.04238094,4.7120104
