episode,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
150,-0.015671805,0.011640797,-2.0,948.2008508919519,46,0,95,194.02508548832458,194.0250854787281,34.0-22.0-52.0-34.0-33.0,0.102132015,0.04620148,0.1147257
151,-0.014474114,0.011425983,-2.0,908.5863022571792,75,0,87,193.1096862641509,193.1096862570928,47.0-33.0-74.0-41.0-26.0,0.119434394,0.057918977,0.12572467
152,-0.014185818,0.011799097,-2.0,905.0356964306288,52,0,52,193.8628640402648,193.86286403179537,34.0-25.0-71.0-28.000000000000004-26.0,0.08495417,0.015220378,0.14207655
153,-0.012755542,0.011552783,-2.0,775.9454180091021,73,0,75,193.32989762252976,193.32989761415934,62.0-25.0-71.0-41.0-20.0,-0.034869295,-0.09000952,0.11291614
154,-0.012244728,0.011790214,-2.0,742.1454111360714,113,0,113,192.72892846641648,192.72892845969392,86.0-22.0-81.0-71.0-23.0,0.047731623,-0.0041233916,0.10631187
155,-0.028758425,0.0118785035,-1.0,774.2463208221579,115,0,124,192.61704709718555,192.61704709004263,100.0-26.0-71.0-65.0-23.0,0.1606226,-0.0050125113,0.33386192
156,-0.06103075,0.0118785035,-1.0,778.3332888795727,81,0,124,193.15507000821012,193.1550699985434,86.0-20.0-52.0-47.0-26.0,0.35086986,0.032365724,0.63960236
157,-0.013048384,0.011754961,-2.0,809.5859234731874,93,0,93,192.89972327007135,192.89972326199825,92.0-30.0-73.0-34.0-22.0,0.022106102,-0.03332592,0.11343489
158,-0.012750088,0.011799097,-2.0,784.5538176528731,77,0,77,193.24437897789178,193.24437896930522,73.0-23.0-71.0-34.0-23.0,-0.00052473444,-0.060624104,0.12282574
159,-0.014269994,0.0118785035,-2.0,864.9643204721548,63,0,101,193.45457005033268,193.45457004151376,50.0-26.0-56.99999999999999-44.0-25.0,-0.08078815,-0.12412772,0.08930493
160,-0.012937951,0.0118785035,-2.0,800.3186888877893,69,0,69,193.4484260728131,193.44842606404958,63.0-22.0-71.0-31.0-25.0,0.038387198,-0.029924916,0.13926166
161,-0.0130793,0.0118785035,-2.0,780.2499397939977,97,0,114,192.80350756339988,192.80350755569503,84.0-23.0-66.0-56.99999999999999-26.0,0.089904316,0.038310274,0.105885975
162,-0.084673196,0.0118785035,-1.0,766.4331166332904,96,0,124,192.8237562149938,192.82375620660855,89.0-23.0-56.99999999999999-63.0-23.0,0.9834601,0.011125984,1.9472866
163,0.0024584206,0.0118785035,-0.022520179,827.2322308662556,108,0,124,192.55669778207732,192.55669777524295,82.0-28.000000000000004-66.0-70.0-28.000000000000004,0.01965249,-0.0032097935,0.048322074
164,0.0029064312,0.011790214,-0.017102765,794.9660570829878,113,0,124,192.60299064563856,192.60299063911106,81.0-23.0-73.0-76.0-30.0,0.017042197,0.011623594,0.013431254
165,-0.012259407,0.0114102,-2.0,743.3772140227653,94,0,94,192.9355248023038,192.93552479467274,79.0-23.0-76.0-54.0-20.0,0.06941157,0.0074580535,0.12643449
166,-0.012942916,0.0118785035,-2.0,760.5113610052225,96,0,115,192.87335036527114,192.87335035801513,71.0-23.0-71.0-66.0-23.0,0.08213545,0.030466871,0.10586074
167,-0.012488467,0.011746183,-2.0,762.3413300504669,116,0,118,192.60800785943246,192.6080078525506,90.0-23.0-70.0-81.0-23.0,0.051028457,0.0042373976,0.09608121
168,-0.020719768,0.0118785035,-1.0,775.4517464133581,93,0,124,192.8904325028088,192.8904324942941,89.0-22.0-57.99999999999999-55.00000000000001-26.0,0.08020768,-0.011603793,0.18624896
169,0.0018691422,0.011754961,-0.021155404,846.293890362846,105,0,124,192.56463735945755,192.564637352226,84.0-26.0-57.99999999999999-70.0-31.0,-0.00796063,-0.011354422,0.009437871
170,-0.08479147,0.0118785035,-1.0,756.5083175452263,97,0,124,192.87228533138426,192.87228532233237,98.0-23.0-52.0-62.0-22.0,0.6388232,0.015169602,1.2498796
171,-0.020751402,0.0117109,-1.0,752.2073298725613,111,0,124,192.67973778498484,192.679737777548,95.0-22.0-66.0-71.0-25.0,0.10523377,0.012833695,0.18741652
172,-0.013212878,0.0117109,-2.0,807.3289288465891,90,0,111,192.89328531733088,192.893285309472,68.0-25.0-55.00000000000001-73.0-25.0,-0.022114499,-0.066362835,0.09111641
173,-0.013084539,0.011316881,-2.0,812.6198230133925,116,0,116,192.59000025877683,192.59000025266076,79.0-25.0-82.0-71.0-30.0,0.04291509,-0.0020294168,0.09264903
174,0.0017172412,0.011799097,-0.018376315,897.419893050399,65,0,124,193.4442939984847,193.4442939902496,42.0-22.0-56.99999999999999-52.0-33.0,0.024256375,0.019293537,0.012769671
175,-0.0145597225,0.0118785035,-2.0,895.0644440655599,50,0,124,193.90853606967343,193.90853605932807,42.0-23.0-42.0-49.0-25.0,0.0516088,0.0076231966,0.090679176
176,-0.012459544,0.011754961,-2.0,748.9789762244566,102,0,104,192.8074163698682,192.8074163625073,86.0-25.0-74.0-57.99999999999999-22.0,0.021404989,-0.024295067,0.09403766
177,0.0019371468,0.011754961,-0.024155937,858.1123858550685,78,0,124,193.02088713489582,193.02088712594195,74.0-30.0-50.0-47.0-25.0,0.031147914,0.028433567,0.007982002
178,-0.092998885,0.011834322,-1.0,761.7999752552311,79,0,124,193.22370886256286,193.22370885285648,87.0-22.0-57.99999999999999-38.0-23.0,0.79476523,0.012118588,1.5676955
179,-0.0129150525,0.011799097,-2.0,798.2460365657722,102,0,104,192.78980259315802,192.7898025855015,98.0-26.0-73.0-42.0-25.0,0.027449178,-0.028003545,0.11330764
180,-0.012627668,0.0118785035,-2.0,774.280463876994,60,0,60,193.73202197053524,193.73202196097856,57.99999999999999-20.0-70.0-30.0-20.0,-0.032012746,-0.097049706,0.1325894
181,-0.012278138,0.011719862,-2.0,744.9490847055828,91,0,91,193.0137737435106,193.01377373567618,78.0-20.0-74.0-52.0-23.0,0.0024326097,-0.05367322,0.11475119
182,-0.012827689,0.011754961,-2.0,788.8520211205492,77,0,81,193.20229626465533,193.20229625673505,57.99999999999999-23.0-70.0-50.0-23.0,0.017827153,-0.038586788,0.11536781
183,-0.012516589,0.011799097,-2.0,764.9591844537952,83,0,83,193.13626192437948,193.1362619161584,74.0-22.0-73.0-42.0-23.0,0.07715962,0.00749779,0.1418121
184,-0.029091654,0.011624459,-1.0,813.020689755118,120,0,124,192.50250364449158,192.5025036377088,100.0-28.000000000000004-71.0-66.0-25.0,0.18218182,0.004442061,0.35808212
185,0.0015444894,0.011799097,-0.02224345,845.9144170705493,82,0,124,192.9837740910116,192.9837740824479,73.0-26.0-52.0-54.0-28.000000000000004,-0.00035684803,-0.007974129,0.017994119
186,-0.012625973,0.0118785035,-2.0,774.1383299481009,95,0,95,192.91517592516553,192.91517591734384,87.0-23.0-74.0-44.0-25.0,0.042460423,-0.012863633,0.113183536
187,-0.03691645,0.011754961,-1.0,791.4058646249989,92,0,124,192.83767699785545,192.8376769899134,79.0-25.0-62.0-57.99999999999999-25.0,0.23820771,-0.0015002514,0.48207232
188,0.0019077542,0.011799097,-0.02453027,869.109101109721,88,0,124,192.77753304580207,192.77753303805264,68.0-33.0-54.0-65.0-23.0,0.011392518,0.0039267954,0.017704364
189,-0.013712815,0.0118785035,-2.0,848.2130370817364,84,0,108,192.97259081617713,192.97259080838927,57.99999999999999-25.0-54.0-71.0-28.000000000000004,0.057348058,0.0102367345,0.097066864
190,0.0005835892,0.0118785035,-0.024315862,880.1588016035412,67,0,124,193.3384205536245,193.33842054430318,60.0-25.0-47.0-47.0-30.0,-0.012580272,-0.015521798,0.008625966
191,-0.013577767,0.011761054,-2.0,829.8861293599929,92,0,114,192.797316013652,192.79731600632635,65.0-26.0-60.0-71.0-26.0,0.041928627,-0.008525495,0.103602536
192,-0.0130778635,0.011579169,-2.0,805.1848495340967,113,0,119,192.64526669042104,192.64526668431273,71.0-23.0-79.0-78.0-31.0,0.054037232,0.0057655573,0.09915134
193,-0.012574984,0.011834322,-2.0,759.8706938062613,111,0,123,192.67192148657463,192.67192147953108,92.0-25.0-74.0-66.0-22.0,0.03762305,-0.009592579,0.09711272
194,0.0018397213,0.0118785035,-0.017097894,867.6224279438362,64,0,124,193.518905512204,193.51890550190214,62.0-22.0-39.0-52.0-30.0,0.0058356095,0.0035207537,0.0072632153
195,0.0021121593,0.0118785035,-0.0201609,825.2894339584158,85,0,124,192.94794270557793,192.94794269714316,71.0-26.0-50.0-65.0-25.0,0.0066703465,0.005027196,0.0059027253
196,0.0015205549,0.0118785035,-0.018807134,860.5284272343015,99,0,124,192.65329284399613,192.65329283696025,73.0-25.0-62.0-66.0-34.0,0.012547154,0.011637517,0.0043647382
197,-0.0058947606,0.011799097,-1.0,833.1374447518134,87,0,124,192.90815692150042,192.90815691330803,76.0-23.0-56.99999999999999-54.0-31.0,0.013140842,-0.0011522531,0.031297576
198,-0.061570946,0.011754961,-1.0,777.8705727215902,90,0,124,192.96840058245232,192.96840057362164,89.0-22.0-56.99999999999999-52.0-26.0,0.51352316,0.017789042,0.99412686
199,0.0013033994,0.011834322,-0.019041475,841.1833016913964,62,0,124,193.51608403751683,193.51608402802856,55.00000000000001-23.0-52.0-46.0-25.0,0.02655654,0.022972057,0.009748981
200,0.001402816,0.0118785035,-0.019299567,841.8089313116209,71,0,124,193.26997904625264,193.2699790370365,65.0-23.0-50.0-49.0-28.000000000000004,0.022849139,0.020772843,0.0067873024
201,0.0017452419,0.011746183,-0.01892185,815.7996634965566,65,0,124,193.5215780740182,193.52157806385077,62.0-20.0-44.0-55.00000000000001-25.0,0.019371599,0.017922325,0.0055180048
202,-0.006069371,0.011834322,-1.0,826.91055818962,96,0,124,192.7111951842734,192.7111951764395,86.0-28.000000000000004-60.0-55.00000000000001-26.0,0.019506846,0.005304435,0.031108232
203,-0.012634131,0.0118785035,-2.0,774.8230492406532,101,0,101,192.81624642043525,192.8162464128046,94.0-26.0-76.0-46.0-22.0,0.003247748,-0.04595193,0.10119272
204,0.00037196733,0.011631756,-0.02345148,842.5225516039326,66,0,124,193.3788271048481,193.37882709582863,56.99999999999999-25.0-55.00000000000001-46.0-25.0,-0.012743163,-0.013628723,0.004490354
205,-0.0068782703,0.0118785035,-1.0,847.3186376750602,85,0,124,192.89777816131473,192.8977781532006,70.0-28.000000000000004-54.0-60.0-26.0,0.03377122,0.01834866,0.03356736
206,-0.013039931,0.011596752,-2.0,803.8711224446248,91,0,100,192.91531450250554,192.91531449476645,81.0-26.0-71.0-42.0-26.0,0.09777382,0.04547759,0.107106596
207,-0.013268154,0.0118785035,-2.0,818.689753302661,75,0,84,193.25917648037216,193.25917647226032,62.0-22.0-70.0-39.0-30.0,0.20158546,0.117969036,0.16992955
208,-0.01300995,0.0118785035,-2.0,789.4125299780095,93,0,98,192.93303263365294,192.93303262583305,82.0-22.0-70.0-47.0-30.0,0.08916828,0.028345393,0.12431687
209,0.0018743745,0.011681761,-0.019139482,857.2890052095313,110,0,124,192.52343336011788,192.52343335341973,87.0-26.0-70.0-60.0-34.0,0.0007309705,-0.0013796746,0.0068476084
210,0.0023347714,0.011790214,-0.017632699,790.9857334570544,90,0,124,192.89792618639342,192.89792617854235,70.0-23.0-57.99999999999999-70.0-25.0,0.0009154697,-0.0002812763,0.005018098
211,-0.021673676,0.0118785035,-1.0,794.775564500489,95,0,124,192.8559697012421,192.85596969236565,92.0-22.0-49.0-63.0-28.000000000000004,0.09204614,0.00715533,0.17233041
212,-0.061373807,0.011754961,-1.0,822.8904103521337,59,0,124,193.66951682872707,193.66951681778454,63.0-22.0-42.0-46.0-23.0,0.397563,-0.014194963,0.8261802
213,-8.5838874e-05,0.011799097,-0.020596433,882.8995885766469,76,0,124,193.1136718848205,193.11367187674438,57.99999999999999-23.0-56.99999999999999-50.0-34.0,-0.0058720377,-0.010435569,0.01176211
214,-0.013060783,0.0118785035,-2.0,780.1350976566275,90,0,117,192.9203160797033,192.92031607214977,70.0-23.0-68.0-60.0-25.0,0.047410846,-0.00028996269,0.09798851
215,0.0014704899,0.011799097,-0.020930622,805.6352062064592,68,0,124,193.3927839192674,193.39278390924565,66.0-25.0-46.0-54.0-20.0,0.023962623,0.020999746,0.008534725
216,0.002651765,0.011741712,-0.018053109,762.5209455304749,91,0,124,192.96722238363486,192.96722237596808,73.0-20.0-70.0-57.99999999999999-26.0,0.030568726,0.027934885,0.007890778
217,0.001355009,0.0118785035,-0.019316202,825.1217141720822,71,0,124,193.33313719995672,193.3331371908397,60.0-22.0-50.0-56.99999999999999-26.0,0.012248197,0.010758271,0.0055960394
218,-0.0063033365,0.0118785035,-1.0,774.862855415146,94,0,124,192.8504111089939,192.85041110006995,92.0-25.0-50.0-63.0-22.0,0.02720242,0.011562365,0.0339133
219,0.0021871047,0.0118785035,-0.01836758,779.0469063170083,75,0,124,193.2416376959199,193.24163768689417,65.0-22.0-54.0-60.0-22.0,0.026813213,0.025620664,0.005014197
220,-0.01286932,0.0118785035,-1.0,776.2101065600186,104,0,124,192.70502750815177,192.70502750013105,92.0-23.0-55.00000000000001-73.0-25.0,0.0304969,-0.013204199,0.08997056
221,0.0024421925,0.011834322,-0.018234646,761.7371385315821,92,0,124,192.93247997385512,192.93247996591117,73.0-20.0-60.0-71.0-25.0,0.035573713,0.033810556,0.0061339084
222,0.0018362163,0.011754961,-0.021167247,799.9400008858336,91,0,124,192.84531531947175,192.84531531130648,78.0-25.0-55.00000000000001-65.0-25.0,0.027945986,0.027012043,0.0044329087
223,0.0032943243,0.011799097,-0.01858789,737.7500715225422,111,0,124,192.70697427364604,192.70697426651265,89.0-22.0-71.0-74.0-23.0,0.03885796,0.037855003,0.004481801
224,-0.012461155,0.0118785035,-2.0,759.419910607903,115,0,122,192.64196445770438,192.64196445079915,90.0-22.0-71.0-78.0-25.0,0.022870606,-0.029541157,0.10739459
225,0.002183039,0.0118785035,-0.01791863,791.9345212694025,75,0,124,193.28617500691416,193.2861749974111,65.0-23.0-44.0-70.0-20.0,0.044409834,0.04363163,0.004117517
226,-0.03823267,0.011799097,-1.0,798.2969746791802,95,0,124,192.86830725173982,192.86830724270516,92.0-22.0-46.0-66.0-28.000000000000004,0.29027548,0.014041769,0.555032
227,0.00083123543,0.0118785035,-0.019857898,824.2440389201296,72,0,124,193.29502470068067,193.295024691352,63.0-22.0-47.0-57.99999999999999-26.0,0.011389484,0.009901674,0.0055967863
228,0.0015022644,0.0118785035,-0.018399,846.9411013584937,72,0,124,193.25467500250298,193.25467499272602,70.0-25.0-42.0-54.0-26.0,0.0119084995,0.011142057,0.0041044564
229,0.0024915754,0.011790214,-0.017586192,792.36947353435,77,0,124,193.20666578326131,193.20666577397932,68.0-22.0-47.0-65.0-23.0,0.018987041,0.018242948,0.0040620463
230,0.0009281841,0.0118785035,-0.019394713,831.5305597139724,72,0,124,193.32203834697353,193.32203833817388,55.00000000000001-20.0-50.0-63.0-28.000000000000004,0.0025330742,0.0023452144,0.0030007192
231,0.0014769419,0.0118785035,-0.021122206,834.8918409258591,92,0,124,192.80592929766155,192.80592928974298,71.0-28.000000000000004-50.0-74.0-25.0,0.021839846,0.021788636,0.0026760143
232,-0.020958584,0.011631756,-2.0,787.7197612110102,90,0,121,192.927671186659,192.92767117888917,74.0-23.0-66.0-55.00000000000001-26.0,0.12023911,0.003962763,0.23505336
233,-0.013307509,0.0118785035,-2.0,805.8898540411765,72,0,101,193.32163498712544,193.32163497836345,63.0-20.0-62.0-44.0-28.000000000000004,0.0676979,0.016027514,0.105817445
234,0.00044835883,0.0118785035,-0.02053694,881.7065788789306,60,0,124,193.59724919593117,193.59724918576882,57.99999999999999-22.0-44.0-42.0-31.0,0.008189059,0.0077401726,0.0034923854
235,-0.00046894912,0.011675771,-0.020820498,850.4961099538085,52,0,124,193.86519114489641,193.86519113377625,56.99999999999999-23.0-44.0-38.0-23.0,0.0029256444,0.002742958,0.0029651958
236,-0.0066848043,0.0118785035,-1.0,802.4495400206168,78,0,124,193.23551629637336,193.23551628596732,86.0-20.0-42.0-50.0-28.000000000000004,0.041613813,0.026107501,0.03352166
237,0.0012232853,0.0118785035,-0.019968051,816.5368607761528,73,0,124,193.2869793122865,193.28697930291156,71.0-20.0-54.0-44.0-30.0,0.02716421,0.026781254,0.0033244926
238,-0.028961092,0.0118785035,-1.0,769.1263206566974,77,0,124,193.24080373964685,193.2408037301519,79.0-20.0-56.99999999999999-44.0-25.0,0.16278175,0.012229443,0.30367705
239,0.0017787943,0.0118785035,-0.018775959,815.8558033964812,86,0,124,192.98490184065554,192.98490183253887,70.0-20.0-56.99999999999999-62.0-31.0,0.03623357,0.034736875,0.0054995697
240,-0.021410294,0.0118785035,-1.0,793.7333147702703,88,0,124,192.93791556353102,192.937915554892,84.0-23.0-56.99999999999999-52.0-26.0,0.109741464,0.023357598,0.17530447
241,-0.060995962,0.011754961,-1.0,750.5796335283989,94,0,124,192.8963766923911,192.89637668383554,92.0-23.0-62.0-54.0-22.0,0.39123014,-0.00013948281,0.7851661
242,-0.00528007,0.0117109,-1.0,748.7990423203157,86,0,124,193.05069361977087,193.0506936110922,79.0-20.0-60.0-56.99999999999999-23.0,0.021715404,0.0032576204,0.039384164
243,0.0023907917,0.0118785035,-0.017709542,794.682339148943,79,0,124,193.15679996618613,193.1567999575999,65.0-20.0-55.00000000000001-62.0-26.0,0.04068671,0.037584018,0.00876915
244,-0.03665961,0.011790214,-1.0,759.7984534970436,109,0,124,192.68548537910738,192.6854853713007,95.0-23.0-57.99999999999999-76.0-23.0,0.21059698,-0.0028268874,0.42941678
245,-0.013101133,0.011754961,-2.0,780.5706900047577,91,0,123,192.87660410695406,192.87660409931124,73.0-26.0-66.0-60.0-22.0,0.039107423,-0.007539863,0.09586479
246,-0.012802098,0.011790214,-2.0,772.3297323222267,104,0,111,192.7405650507277,192.74056504300555,81.0-23.0-54.0-87.0-23.0,0.046131693,-0.003722655,0.10226684
247,0.00036017306,0.011754961,-0.019779919,814.071466478154,81,0,124,193.05848428648235,193.05848427861633,56.99999999999999-25.0-57.99999999999999-68.0-23.0,-0.006203911,-0.008875485,0.007914903
248,0.0028188792,0.011666914,-0.017468555,768.8360586883716,93,0,124,192.87913151850637,192.87913151050233,78.0-22.0-60.0-66.0-25.0,0.030895866,0.027957197,0.00849142
249,0.0001983276,0.011799097,-0.019660797,853.6784684157412,69,0,124,193.29049601006653,193.29049600142466,52.0-28.000000000000004-52.0-57.99999999999999-22.0,0.003586457,0.0027241497,0.004349287
250,0.0019666457,0.011741712,-0.01829752,810.0931111622125,86,0,124,192.95859856022892,192.95859855185654,71.0-23.0-52.0-66.0-26.0,0.024409909,0.023365192,0.0047297743
251,0.0026360129,0.011834322,-0.018076275,753.4402970703334,89,0,124,193.0011280577793,193.00112804919377,84.0-22.0-62.0-54.0-23.0,0.02294774,0.021970145,0.004594951
252,0.0004295332,0.0118785035,-0.019776179,851.8355034292341,83,0,124,192.9665737458015,192.9665737382291,57.99999999999999-25.0-60.0-62.0-30.0,-0.010425807,-0.010575945,0.0029202984
253,-0.01217666,0.0117109,-2.0,736.4332917503237,88,0,88,193.06478024557586,193.06478023751401,78.0-22.0-74.0-49.0-20.0,0.12018757,0.047916234,0.14714639
254,0.0008406033,0.011799097,-0.019251175,867.3252383629926,76,0,124,193.13551996929607,193.13551996022,66.0-25.0-44.0-57.99999999999999-30.0,-0.006803888,-0.007143719,0.0032958358
255,-0.022016324,0.011799097,-1.0,792.50525616722,79,0,124,193.1759847911632,193.17598478163987,76.0-20.0-47.0-57.99999999999999-26.0,0.13514535,0.02007544,0.23275013
256,0.0012946198,0.0118785035,-0.019489337,791.4889252988952,76,0,124,193.2230756045089,193.22307559545237,70.0-20.0-55.00000000000001-52.0-26.0,0.0047913296,0.0034663926,0.005219685
257,-0.029273467,0.011799097,-1.0,753.5792301503886,82,0,124,193.1330337615911,193.1330337523926,81.0-20.0-56.99999999999999-52.0-23.0,0.14959535,-0.009431854,0.32063472
258,-0.013498092,0.011799097,-2.0,752.2653217016651,80,0,116,193.19124816246352,193.19124815393525,71.0-20.0-66.0-49.0-23.0,0.08450255,0.027361725,0.116855524
259,-0.013012857,0.011543951,-2.0,785.5097220864803,86,0,105,192.99363707050512,192.99363706283626,66.0-23.0-68.0-56.99999999999999-25.0,0.10049494,0.037824154,0.12795459
260,-0.030014064,0.0118785035,-1.0,790.2094378323757,88,0,124,192.9836061844339,192.98360617558183,81.0-20.0-50.0-63.0-28.000000000000004,0.21181202,0.061043248,0.3040818
261,0.0015669885,0.0118785035,-0.020252388,792.5667543146913,78,0,124,193.13811688147464,193.13811687268662,74.0-26.0-62.0-42.0-22.0,0.05087653,0.048664246,0.0070250784
262,0.0013575883,0.0118785035,-0.019107096,808.3041506248262,73,0,124,193.24094989869243,193.24094988957802,68.0-23.0-55.00000000000001-47.0-25.0,0.0028985546,0.0018853472,0.0046523497
263,-0.012489937,0.011675771,-2.0,762.7226021879268,85,0,85,193.11893678731977,193.11893677933253,73.0-20.0-74.0-46.0-25.0,0.11978718,0.056936767,0.12827204
264,0.0012235442,0.011666914,-0.019306768,837.1636210122648,63,0,124,193.55737381649584,193.55737380684445,54.0-20.0-47.0-55.00000000000001-26.0,0.00023845136,-0.0007859816,0.004652922
265,-0.022424018,0.0118785035,-1.0,782.7588423622283,79,0,124,193.17201949033324,193.1720194806153,78.0-22.0-46.0-60.0-23.0,0.1462729,0.038295295,0.21842694
266,-0.012364233,0.011790214,-1.0,727.2362242564274,104,0,124,192.80187080273294,192.80187079451977,94.0-20.0-57.99999999999999-74.0-22.0,0.04642063,-0.002830462,0.10107251
267,-0.013472487,0.011697612,-2.0,813.1548839602964,94,0,115,192.88572538532748,192.88572537849205,56.99999999999999-23.0-68.0-76.0-28.000000000000004,0.06188543,0.013188416,0.099978104
268,-0.012456947,0.01141681,-2.0,759.9542071361911,99,0,99,192.8819721053396,192.88197209808422,79.0-20.0-78.0-56.99999999999999-26.0,0.04066291,-0.017145457,0.11818898
269,-0.0019596203,0.0118785035,-0.022391826,852.5048911096357,57,0,124,193.74976330885633,193.74976329855394,49.0-22.0-41.0-57.99999999999999-23.0,-0.0124935545,-0.014109793,0.0059609506
270,0.00083538063,0.0118785035,-0.01921933,810.3943484922594,73,0,124,193.30512850190985,193.30512849339598,52.0-22.0-54.0-68.0-23.0,0.021790033,0.020080248,0.006108497
271,-0.013800894,0.011834322,-2.0,815.1408205769203,66,0,121,193.48158255207747,193.48158254184784,63.0-23.0-42.0-56.99999999999999-22.0,0.062277433,0.012813969,0.10159564
272,0.0014452419,0.0117109,-0.018917955,810.3972713759883,80,0,124,193.08807605325214,193.08807604470616,65.0-23.0-52.0-65.0-25.0,0.0077795624,0.0060350755,0.006104365
273,0.0018658693,0.011602638,-0.018267311,799.066923579814,89,0,124,192.9394144500762,192.9394144414235,76.0-25.0-47.0-73.0-23.0,0.05668544,0.05520703,0.005546936
274,0.0027796186,0.0118785035,-0.017700184,775.6185547134885,93,0,124,192.91145581576922,192.91145580828692,71.0-20.0-68.0-63.0-28.000000000000004,-0.0015254389,-0.0029365052,0.00541025
275,0.002425746,0.011799097,-0.018490298,782.971837550769,100,0,124,192.75654892814987,192.75654892046066,84.0-22.0-62.0-66.0-28.000000000000004,0.012193749,0.011190893,0.0046520843
276,0.0026182204,0.011741712,-0.01750202,809.3076779730549,107,0,124,192.62782618330237,192.62782617661492,81.0-26.0-74.0-63.0-28.000000000000004,0.031008026,0.030747566,0.0031064495
277,-0.076244004,0.011799097,-1.0,741.9693871329174,114,0,124,192.71336859189006,192.713368583746,100.0-23.0-60.0-70.0-20.0,0.496991,-0.03326016,1.0631298
278,0.001314413,0.0118785035,-0.019452283,828.3019072921849,84,0,124,192.99142213403326,192.99142212598167,68.0-23.0-57.99999999999999-56.99999999999999-30.0,0.013582489,0.005957616,0.017906567
279,0.0016447369,0.0118785035,-0.019164845,822.4726451699954,65,0,124,193.48175702536432,193.48175701527694,63.0-22.0-46.0-50.0-25.0,0.027494816,0.02377172,0.010139446
280,0.0025806269,0.0117109,-0.017826935,790.9807685086022,94,0,124,192.8408076185128,192.84080761084448,74.0-22.0-62.0-66.0-28.000000000000004,0.0037509208,0.001098521,0.008012403
281,0.0018482825,0.0117109,-0.018133206,861.69827895367,63,0,124,193.4691798908206,193.46917988136477,54.0-25.0-47.0-52.0-25.0,0.011295727,0.010021927,0.0052306163
282,0.0019849478,0.011754961,-0.017976515,778.7438512575827,93,0,124,192.8959292714251,192.89592926296945,79.0-22.0-50.0-74.0-25.0,0.016468637,0.015459812,0.004602504
283,-0.11678069,0.0118785035,-1.0,774.9861852295481,98,0,124,192.84618594165394,192.84618593283423,100.0-23.0-55.00000000000001-55.00000000000001-25.0,1.2287244,0.0060325167,2.447961
284,0.0025340463,0.0118785035,-0.017829467,768.5222152029405,86,0,124,193.0294764095304,193.02947640108363,73.0-20.0-56.99999999999999-65.0-25.0,-0.003575453,-0.011571876,0.018554425
285,0.0014611505,0.0118785035,-0.01940598,790.5681783833453,73,0,124,193.29134182773578,193.2913418190049,65.0-22.0-63.0-44.0-25.0,-0.024168264,-0.0275713,0.009371488
286,0.0024998274,0.0118785035,-0.018083738,786.6873254448676,77,0,124,193.23418888611963,193.234188876377,74.0-20.0-46.0-60.0-25.0,0.031082265,0.028497202,0.0077616307
287,-0.020935526,0.0118785035,-1.0,742.1448675436044,97,0,124,192.86018635627968,192.86018634769235,92.0-22.0-56.99999999999999-65.0-22.0,0.081404224,-0.0045211823,0.17435807
288,-0.12473445,0.0118785035,-1.0,765.7318847796953,91,0,124,193.04848250104322,193.04848249086797,100.0-20.0-44.0-56.99999999999999-23.0,1.059641,0.039695717,2.0424228
289,0.00060806214,0.0118785035,-0.020143572,816.3911131321527,59,0,124,193.65610612260144,193.65610611193438,63.0-22.0-47.0-41.0-23.0,0.020026932,0.00940768,0.023779158
290,-0.08593605,0.0118785035,-1.0,810.8699587076427,68,0,124,193.44338892327264,193.4433889128461,71.0-20.0-44.0-49.0-26.0,0.6469177,0.008664177,1.2791574
291,0.0013071668,0.011799097,-0.019701617,801.0173857516323,67,0,124,193.46884865114868,193.4688486413798,60.0-20.0-47.0-57.99999999999999-23.0,0.02055184,0.0037071411,0.036288437
292,-0.013621242,0.0118785035,-2.0,783.4777459367139,87,0,124,193.00936575652528,193.0093657487651,68.0-22.0-66.0-57.99999999999999-26.0,0.04045064,-0.004589547,0.092793226
293,0.00046813083,0.0118785035,-0.026447209,849.1029074734702,62,0,124,193.50773411108307,193.50773410121758,56.99999999999999-26.0-46.0-50.0-22.0,0.009082296,0.0012971362,0.018223902
294,-0.053607244,0.0118785035,-1.0,769.3892090765729,91,0,124,192.99487356274946,192.994873552887,95.0-23.0-42.0-65.0-22.0,0.32634202,-0.0017459095,0.65867066
295,-0.0222342,0.0118785035,-1.0,799.4978787254593,74,0,124,193.24942554721267,193.24942553780807,70.0-23.0-50.0-54.0-23.0,0.08082609,0.002073289,0.16000868
296,-0.084852956,0.0118785035,-1.0,753.625279730527,104,0,124,192.81390827012046,192.81390826135822,100.0-22.0-54.0-65.0-22.0,0.64056414,-0.029748313,1.3431908
297,-0.014745217,0.011675771,-1.0,803.8796833739599,87,0,124,192.96697199720273,192.96697198798586,86.0-23.0-47.0-57.99999999999999-26.0,0.08788979,0.02536585,0.1276471
298,0.0012966433,0.011719862,-0.024377251,825.7482894906916,87,0,124,192.8881158123301,192.88811580444684,66.0-26.0-55.00000000000001-68.0-25.0,0.04365096,0.029919855,0.030131262
299,0.0026928326,0.011675771,-0.019474385,810.8546693704906,94,0,124,192.79867286130846,192.7986728529118,84.0-26.0-50.0-66.0-25.0,0.02470513,0.014557723,0.022825772
